*F,TIIE28 IRS,251227,113,7.877326812119
*F,TIIE28 IRS,251228,114,7.875871773804
*F,TIIE28 IRS,251229,115,7.874432236727
*F,TIIE28 IRS,251230,116,7.872992190533
*F,TIIE28 IRS,251231,117,7.871562794844
*F,TIIE28 IRS,260101,118,7.870143979670
*F,TIIE28 IRS,260102,119,7.868735677552
*F,TIIE28 IRS,260103,120,7.867321708955
*F,TIIE28 IRS,260104,121,7.865940158189
*F,TIIE28 IRS,260105,122,7.864573210743
*F,TIIE28 IRS,260106,123,7.863206333306
*F,TIIE28 IRS,260107,124,7.861849666085
*F,TIIE28 IRS,260108,125,7.860503154766
*F,TIIE28 IRS,260109,126,7.859166746927
*F,TIIE28 IRS,260110,127,7.857825743194
*F,TIIE28 IRS,260111,128,7.856514767018
*F,TIIE28 IRS,260112,129,7.855217646910
*F,TIIE28 IRS,260113,130,7.853921164079
*F,TIIE28 IRS,260114,131,7.852634548513
*F,TIIE28 IRS,260115,132,7.851357757693
*F,TIIE28 IRS,260116,133,7.850090750540
*F,TIIE28 IRS,260117,134,7.848820151218
*F,TIIE28 IRS,260118,135,7.847577482629
*F,TIIE28 IRS,260119,136,7.846348040734
*F,TIIE28 IRS,260120,137,7.845119784369
*F,TIIE28 IRS,260121,138,7.843901126037
*F,TIIE28 IRS,260122,139,7.842692032233
*F,TIIE28 IRS,260123,140,7.841492470564
*F,TIIE28 IRS,260124,141,7.840290255888
*F,TIIE28 IRS,260125,142,7.839114117539
*F,TIIE28 IRS,260126,143,7.837950670210
*F,TIIE28 IRS,260127,144,7.836788933938
*F,TIIE28 IRS,260128,145,7.835636583120
*F,TIIE28 IRS,260129,146,7.834493591238
*F,TIIE28 IRS,260130,147,7.833359932637
*F,TIIE28 IRS,260131,148,7.832224499193
*F,TIIE28 IRS,260201,149,7.831113490319
*F,TIIE28 IRS,260202,150,7.830014712335
*F,TIIE28 IRS,260203,151,7.828918146605
*F,TIIE28 IRS,260204,152,7.827830797868
*F,TIIE28 IRS,260205,153,7.826752645085
*F,TIIE28 IRS,260206,154,7.825683667895
*F,TIIE28 IRS,260207,155,7.824613737140
*F,TIIE28 IRS,260208,156,7.823566750389
*F,TIIE28 IRS,260209,157,7.822531596084
*F,TIIE28 IRS,260210,158,7.821499130584
*F,TIIE28 IRS,260211,159,7.820475748382
*F,TIIE28 IRS,260212,160,7.819461432783
*F,TIIE28 IRS,260213,161,7.818456167635
*F,TIIE28 IRS,260214,162,7.817450717560
*F,TIIE28 IRS,260215,163,7.816466876900
*F,TIIE28 IRS,260216,164,7.815494521204
*F,TIIE28 IRS,260217,165,7.814525306665
*F,TIIE28 IRS,260218,166,7.813565069425
*F,TIIE28 IRS,260219,167,7.812613796270
*F,TIIE28 IRS,260220,168,7.811671474424
*F,TIIE28 IRS,260221,169,7.810729689304
*F,TIIE28 IRS,260222,170,7.809808304526
*F,TIIE28 IRS,260223,171,7.808898095302
*F,TIIE28 IRS,260224,172,7.807991449330
*F,TIIE28 IRS,260225,173,7.807093637709
*F,TIIE28 IRS,260226,174,7.806204592014
*F,TIIE28 IRS,260227,175,7.805324245456
*F,TIIE28 IRS,260228,176,7.804444759298
*F,TIIE28 IRS,260301,177,7.803584460353
*F,TIIE28 IRS,260302,178,7.802734756279
*F,TIIE28 IRS,260303,179,7.801888569492
*F,TIIE28 IRS,260304,180,7.801050770854
*F,TIIE28 IRS,260305,181,7.800221302468
*F,TIIE28 IRS,260306,182,7.799400107774
*F,TIIE28 IRS,260307,183,7.798579896379
*F,TIIE28 IRS,260308,184,7.797777729788
*F,TIIE28 IRS,260309,185,7.796985619624
*F,TIIE28 IRS,260310,186,7.796196979686
*F,TIIE28 IRS,260311,187,7.795416349526
*F,TIIE28 IRS,260312,188,7.794643679903
*F,TIIE28 IRS,260313,189,7.793878922687
*F,TIIE28 IRS,260314,190,7.793115294424
*F,TIIE28 IRS,260315,191,7.792368683662
*F,TIIE28 IRS,260316,192,7.791631660171
*F,TIIE28 IRS,260317,193,7.790898092421
*F,TIIE28 IRS,260318,194,7.790172212051
*F,TIIE28 IRS,260319,195,7.789453976996
*F,TIIE28 IRS,260320,196,7.788743346116
*F,TIIE28 IRS,260321,197,7.788034006078
*F,TIIE28 IRS,260322,198,7.787340755131
*F,TIIE28 IRS,260323,199,7.786656680448
*F,TIIE28 IRS,260324,200,7.785976072484
*F,TIIE28 IRS,260325,201,7.785302876024
*F,TIIE28 IRS,260326,202,7.784637054990
*F,TIIE28 IRS,260327,203,7.783978574080
*F,TIIE28 IRS,260328,204,7.783321557179
*F,TIIE28 IRS,260329,205,7.782679786506
*F,TIIE28 IRS,260330,206,7.782046830242
*F,TIIE28 IRS,260331,207,7.781417371584
*F,TIIE28 IRS,260401,208,7.780795087473
*F,TIIE28 IRS,260402,209,7.780179946862
*F,TIIE28 IRS,260403,210,7.779571919354
*F,TIIE28 IRS,260404,211,7.778965536530
*F,TIIE28 IRS,260405,212,7.778373631539
*F,TIIE28 IRS,260406,213,7.777790220921
*F,TIIE28 IRS,260407,214,7.777210354343
*F,TIIE28 IRS,260408,215,7.776637458123
*F,TIIE28 IRS,260409,216,7.776071505461
*F,TIIE28 IRS,260410,217,7.775512470107
*F,TIIE28 IRS,260411,218,7.774955264734
*F,TIIE28 IRS,260412,219,7.774411834011
*F,TIIE28 IRS,260413,220,7.773876613424
*F,TIIE28 IRS,260414,221,7.773344995418
*F,TIIE28 IRS,260415,222,7.772820171322
*F,TIIE28 IRS,260416,223,7.772302117944
*F,TIIE28 IRS,260417,224,7.771790812563
*F,TIIE28 IRS,260418,225,7.771281524884
*F,TIIE28 IRS,260419,226,7.770785366082
*F,TIIE28 IRS,260420,227,7.770297164004
*F,TIIE28 IRS,260421,228,7.769812632426
*F,TIIE28 IRS,260422,229,7.769334741928
*F,TIIE28 IRS,260423,230,7.768863472398
*F,TIIE28 IRS,260424,231,7.768398804129
*F,TIIE28 IRS,260425,232,7.767936342031
*F,TIIE28 IRS,260426,233,7.767486413839
*F,TIIE28 IRS,260427,234,7.767044215644
*F,TIIE28 IRS,260428,235,7.766605763075
*F,TIIE28 IRS,260429,236,7.766173818963
*F,TIIE28 IRS,260430,237,7.765748365840
*F,TIIE28 IRS,260501,238,7.765329386584
*F,TIIE28 IRS,260502,239,7.764912801441
*F,TIIE28 IRS,260503,240,7.764508200399
*F,TIIE28 IRS,260504,241,7.764111125848
*F,TIIE28 IRS,260505,242,7.763717877521
*F,TIIE28 IRS,260506,243,7.763331022402
*F,TIIE28 IRS,260507,244,7.762950545300
*F,TIIE28 IRS,260508,245,7.762576431325
*F,TIIE28 IRS,260509,246,7.762204897912
*F,TIIE28 IRS,260510,247,7.761844839128
*F,TIIE28 IRS,260511,248,7.761492123629
*F,TIIE28 IRS,260512,249,7.761143319041
*F,TIIE28 IRS,260513,250,7.760800807413
*F,TIIE28 IRS,260514,251,7.760464575528
*F,TIIE28 IRS,260515,252,7.760134610430
*F,TIIE28 IRS,260516,253,7.759807411512
*F,TIIE28 IRS,260517,254,7.759491213905
*F,TIIE28 IRS,260518,255,7.759182190081
*F,TIIE28 IRS,260519,256,7.758877158353
*F,TIIE28 IRS,260520,257,7.758578277245
*F,TIIE28 IRS,260521,258,7.758285480891
*F,TIIE28 IRS,260522,259,7.757998704448
*F,TIIE28 IRS,260523,260,7.757714545390
*F,TIIE28 IRS,260524,261,7.757440838770
*F,TIIE28 IRS,260525,262,7.757173861064
*F,TIIE28 IRS,260526,263,7.756910535585
*F,TIIE28 IRS,260527,264,7.756652920452
*F,TIIE28 IRS,260528,265,7.756400956556
*F,TIIE28 IRS,260529,266,7.756154585678
*F,TIIE28 IRS,260530,267,7.755910513224
*F,TIIE28 IRS,260531,268,7.755676340477
*F,TIIE28 IRS,260601,269,7.755448462035
*F,TIIE28 IRS,260602,270,7.755223898348
*F,TIIE28 IRS,260603,271,7.755004649419
*F,TIIE28 IRS,260604,272,7.754790662052
*F,TIIE28 IRS,260605,273,7.754581883836
*F,TIIE28 IRS,260606,274,7.754375122121
*F,TIIE28 IRS,260607,275,7.754177755914
*F,TIIE28 IRS,260608,276,7.753986291418
*F,TIIE28 IRS,260609,277,7.753797840856
*F,TIIE28 IRS,260610,278,7.753614348647
*F,TIIE28 IRS,260611,279,7.753435766790
*F,TIIE28 IRS,260612,280,7.753262047976
*F,TIIE28 IRS,260613,281,7.753090096023
*F,TIIE28 IRS,260614,282,7.752927078347
*F,TIIE28 IRS,260615,283,7.752769606783
*F,TIIE28 IRS,260616,284,7.752614880412
*F,TIIE28 IRS,260617,285,7.752464790461
*F,TIIE28 IRS,260618,286,7.752319293510
*F,TIIE28 IRS,260619,287,7.752178346749
*F,TIIE28 IRS,260620,288,7.752038945425
*F,TIIE28 IRS,260621,289,7.751908055324
*F,TIIE28 IRS,260622,290,7.751782388415
*F,TIIE28 IRS,260623,291,7.751659226127
*F,TIIE28 IRS,260624,292,7.751540408751
*F,TIIE28 IRS,260625,293,7.751425896919
*F,TIIE28 IRS,260626,294,7.751315651801
*F,TIIE28 IRS,260627,295,7.751206755439
*F,TIIE28 IRS,260628,296,7.751105981266
*F,TIIE28 IRS,260629,297,7.751010136329
*F,TIIE28 IRS,260630,298,7.750916580240
*F,TIIE28 IRS,260701,299,7.750827104495
*F,TIIE28 IRS,260702,300,7.750741673317
*F,TIIE28 IRS,260703,301,7.750660251406
*F,TIIE28 IRS,260704,302,7.750580003319
*F,TIIE28 IRS,260705,303,7.750507518808
*F,TIIE28 IRS,260706,304,7.750439695316
*F,TIIE28 IRS,260707,305,7.750373966801
*F,TIIE28 IRS,260708,306,7.750312077979
*F,TIIE28 IRS,260709,307,7.750253996265
*F,TIIE28 IRS,260710,308,7.750199689504
*F,TIIE28 IRS,260711,309,7.750146400803
*F,TIIE28 IRS,260712,310,7.750100544340
*F,TIIE28 IRS,260713,311,7.750059103626
*F,TIIE28 IRS,260714,312,7.750019583406
*F,TIIE28 IRS,260715,313,7.749983683523
*F,TIIE28 IRS,260716,314,7.749951374240
*F,TIIE28 IRS,260717,315,7.749922626205
*F,TIIE28 IRS,260718,316,7.749894757401
*F,TIIE28 IRS,260719,317,7.749874014026
*F,TIIE28 IRS,260720,318,7.749857461635
*F,TIIE28 IRS,260721,319,7.749842672466
*F,TIIE28 IRS,260722,320,7.749831303287
*F,TIIE28 IRS,260723,321,7.749823326909
*F,TIIE28 IRS,260724,322,7.749818716486
*F,TIIE28 IRS,260725,323,7.749814861463
*F,TIIE28 IRS,260726,324,7.749817847173
*F,TIIE28 IRS,260727,325,7.749824817480
*F,TIIE28 IRS,260728,326,7.749833409047
*F,TIIE28 IRS,260729,327,7.749845237272
*F,TIIE28 IRS,260730,328,7.749860277248
*F,TIIE28 IRS,260731,329,7.749878504376
*F,TIIE28 IRS,260801,330,7.749897376381
*F,TIIE28 IRS,260802,331,7.749922824415
*F,TIIE28 IRS,260803,332,7.749952067169
*F,TIIE28 IRS,260804,333,7.749982802872
*F,TIIE28 IRS,260805,334,7.750016607164
*F,TIIE28 IRS,260806,335,7.750053457189
*F,TIIE28 IRS,260807,336,7.750093330366
*F,TIIE28 IRS,260808,337,7.750133749734
*F,TIIE28 IRS,260809,338,7.750180498542
*F,TIIE28 IRS,260810,339,7.750230867059
*F,TIIE28 IRS,260811,340,7.750282612414
*F,TIIE28 IRS,260812,341,7.750337272015
*F,TIIE28 IRS,260813,342,7.750394824850
*F,TIIE28 IRS,260814,343,7.750455250159
*F,TIIE28 IRS,260815,344,7.750516133517
*F,TIIE28 IRS,260816,345,7.750583116184
*F,TIIE28 IRS,260817,346,7.750653556964
*F,TIIE28 IRS,260818,347,7.750725269398
*F,TIIE28 IRS,260819,348,7.750799754102
*F,TIIE28 IRS,260820,349,7.750876991731
*F,TIIE28 IRS,260821,350,7.750956963166
*F,TIIE28 IRS,260822,351,7.751037313926
*F,TIIE28 IRS,260823,352,7.751123548841
*F,TIIE28 IRS,260824,353,7.751213092413
*F,TIIE28 IRS,260825,354,7.751303812255
*F,TIIE28 IRS,260826,355,7.751397173562
*F,TIIE28 IRS,260827,356,7.751493158496
*F,TIIE28 IRS,260828,357,7.751591749424
*F,TIIE28 IRS,260829,358,7.751690649368
*F,TIIE28 IRS,260830,359,7.751795231986
*F,TIIE28 IRS,260831,360,7.751902984802
*F,TIIE28 IRS,260901,361,7.752011827318
*F,TIIE28 IRS,260902,362,7.752123190604
*F,TIIE28 IRS,260903,363,7.752237058187
*F,TIIE28 IRS,260904,364,7.752353413776
*F,TIIE28 IRS,260905,365,7.752470015435
*F,TIIE28 IRS,260906,366,7.752592110783
*F,TIIE28 IRS,260907,367,7.752717248411
*F,TIIE28 IRS,260908,368,7.752843397968
*F,TIIE28 IRS,260909,369,7.752971964117
*F,TIIE28 IRS,260910,370,7.753102938910
*F,TIIE28 IRS,260911,371,7.753236314491
*F,TIIE28 IRS,260912,372,7.753369924450
*F,TIIE28 IRS,260913,373,7.753508865254
*F,TIIE28 IRS,260914,374,7.753650768808
*F,TIIE28 IRS,260915,375,7.753793670844
*F,TIIE28 IRS,260916,376,7.753938935773
*F,TIIE28 IRS,260917,377,7.754086556282
*F,TIIE28 IRS,260918,378,7.754236525147
*F,TIIE28 IRS,260919,379,7.754386746671
*F,TIIE28 IRS,260920,380,7.754542152118
*F,TIIE28 IRS,260921,381,7.754700450886
*F,TIIE28 IRS,260922,382,7.754859742604
*F,TIIE28 IRS,260923,383,7.755021347805
*F,TIIE28 IRS,260924,384,7.755185259759
*F,TIIE28 IRS,260925,385,7.755351471814
*F,TIIE28 IRS,260926,386,7.755517956392
*F,TIIE28 IRS,260927,387,7.755689485518
*F,TIIE28 IRS,260928,388,7.755863843230
*F,TIIE28 IRS,260929,389,7.756039190713
*F,TIIE28 IRS,260930,390,7.756216806184
*F,TIIE28 IRS,261001,391,7.756396683444
*F,TIIE28 IRS,261002,392,7.756578816364
*F,TIIE28 IRS,261003,393,7.756761243026
*F,TIIE28 IRS,261004,394,7.756948581869
*F,TIIE28 IRS,261005,395,7.757138688868
*F,TIIE28 IRS,261006,396,7.757329784558
*F,TIIE28 IRS,261007,397,7.757523106317
*F,TIIE28 IRS,261008,398,7.757718648429
*F,TIIE28 IRS,261009,399,7.757916405245
*F,TIIE28 IRS,261010,400,7.758114478183
*F,TIIE28 IRS,261011,401,7.758317337448
*F,TIIE28 IRS,261012,402,7.758522908402
*F,TIIE28 IRS,261013,403,7.758729468835
*F,TIIE28 IRS,261014,404,7.758938216688
*F,TIIE28 IRS,261015,405,7.759149146689
*F,TIIE28 IRS,261016,406,7.759362253628
*F,TIIE28 IRS,261017,407,7.759575700055
*F,TIIE28 IRS,261018,408,7.759793813025
*F,TIIE28 IRS,261019,409,7.760014584864
*F,TIIE28 IRS,261020,410,7.760236348636
*F,TIIE28 IRS,261021,411,7.760460264176
*F,TIIE28 IRS,261022,412,7.760686326621
*F,TIIE28 IRS,261023,413,7.760914531162
*F,TIIE28 IRS,261024,414,7.761143099393
*F,TIIE28 IRS,261025,415,7.761376220044
*F,TIIE28 IRS,261026,416,7.761611950109
*F,TIIE28 IRS,261027,417,7.761848676047
*F,TIIE28 IRS,261028,418,7.762087520852
*F,TIIE28 IRS,261029,419,7.762328480036
*F,TIIE28 IRS,261030,420,7.762571549161
*F,TIIE28 IRS,261031,421,7.762815006879
*F,TIIE28 IRS,261101,422,7.763062908183
*F,TIIE28 IRS,261102,423,7.763313372557
*F,TIIE28 IRS,261103,424,7.763564838067
*F,TIIE28 IRS,261104,425,7.763818392073
*F,TIIE28 IRS,261105,426,7.764074030432
*F,TIIE28 IRS,261106,427,7.764331749045
*F,TIIE28 IRS,261107,428,7.764589881739
*F,TIIE28 IRS,261108,429,7.764852354134
*F,TIIE28 IRS,261109,430,7.765117346133
*F,TIIE28 IRS,261110,431,7.765383345712
*F,TIIE28 IRS,261111,432,7.765651405745
*F,TIIE28 IRS,261112,433,7.765921522404
*F,TIIE28 IRS,261113,434,7.766193691906
*F,TIIE28 IRS,261114,435,7.766466301460
*F,TIIE28 IRS,261115,436,7.766743151465
*F,TIIE28 IRS,261116,437,7.767022480275
*F,TIIE28 IRS,261117,438,7.767302824163
*F,TIIE28 IRS,261118,439,7.767585202607
*F,TIIE28 IRS,261119,440,7.767869612075
*F,TIIE28 IRS,261120,441,7.768156049072
*F,TIIE28 IRS,261121,442,7.768442952480
*F,TIIE28 IRS,261122,443,7.768734001441
*F,TIIE28 IRS,261123,444,7.769027490885
*F,TIIE28 IRS,261124,445,7.769322003841
*F,TIIE28 IRS,261125,446,7.769618527439
*F,TIIE28 IRS,261126,447,7.769917058416
*F,TIIE28 IRS,261127,448,7.770217593545
*F,TIIE28 IRS,261128,449,7.770518621757
*F,TIIE28 IRS,261129,450,7.770823704711
*F,TIIE28 IRS,261130,451,7.771131192125
*F,TIIE28 IRS,261201,452,7.771439712322
*F,TIIE28 IRS,261202,453,7.771750221077
*F,TIIE28 IRS,261203,454,7.772062715379
*F,TIIE28 IRS,261204,455,7.772377192247
*F,TIIE28 IRS,261205,456,7.772692189111
*F,TIIE28 IRS,261206,457,7.773011153749
*F,TIIE28 IRS,261207,458,7.773332488967
*F,TIIE28 IRS,261208,459,7.773654866982
*F,TIIE28 IRS,261209,460,7.773979213169
*F,TIIE28 IRS,261210,461,7.774305524745
*F,TIIE28 IRS,261211,462,7.774633798961
*F,TIIE28 IRS,261212,463,7.774962620264
*F,TIIE28 IRS,261213,464,7.775295325993
*F,TIIE28 IRS,261214,465,7.775630370418
*F,TIIE28 IRS,261215,466,7.775966468317
*F,TIIE28 IRS,261216,467,7.776304515571
*F,TIIE28 IRS,261217,468,7.776644509613
*F,TIIE28 IRS,261218,469,7.776986447905
*F,TIIE28 IRS,261219,470,7.777328960501
*F,TIIE28 IRS,261220,471,7.777675277588
*F,TIIE28 IRS,261221,472,7.778023903348
*F,TIIE28 IRS,261222,473,7.778373593849
*F,TIIE28 IRS,261223,474,7.778725216345
*F,TIIE28 IRS,261224,475,7.779078768469
*F,TIIE28 IRS,261225,476,7.779434247883
*F,TIIE28 IRS,261226,477,7.779790328894
*F,TIIE28 IRS,261227,478,7.780150137682
*F,TIIE28 IRS,261228,479,7.780512226862
*F,TIIE28 IRS,261229,480,7.780875392570
*F,TIIE28 IRS,261230,481,7.781240474268
*F,TIIE28 IRS,261231,482,7.781607469776
*F,TIIE28 IRS,270101,483,7.781976376937
*F,TIIE28 IRS,270102,484,7.782345913026
*F,TIIE28 IRS,270103,485,7.782719103221
*F,TIIE28 IRS,270104,486,7.783094547154
*F,TIIE28 IRS,270105,487,7.783471079867
*F,TIIE28 IRS,270106,488,7.783849513825
*F,TIIE28 IRS,270107,489,7.784229847020
*F,TIIE28 IRS,270108,490,7.784612077466
*F,TIIE28 IRS,270109,491,7.784994964168
*F,TIIE28 IRS,270110,492,7.785381434187
*F,TIIE28 IRS,270111,493,7.785770132814
*F,TIIE28 IRS,270112,494,7.786159932881
*F,TIIE28 IRS,270113,495,7.786551620621
*F,TIIE28 IRS,270114,496,7.786945194187
*F,TIIE28 IRS,270115,497,7.787340651752
*F,TIIE28 IRS,270116,498,7.787736792866
*F,TIIE28 IRS,270117,499,7.788136449236
*F,TIIE28 IRS,270118,500,7.788538310512
*F,TIIE28 IRS,270119,501,7.788941286251
*F,TIIE28 IRS,270120,502,7.789346137184
*F,TIIE28 IRS,270121,503,7.789752861614
*F,TIIE28 IRS,270122,504,7.790161457862
*F,TIIE28 IRS,270123,505,7.790570764893
*F,TIIE28 IRS,270124,506,7.790983521702
*F,TIIE28 IRS,270125,507,7.791398461058
*F,TIIE28 IRS,270126,508,7.791814528217
*F,TIIE28 IRS,270127,509,7.792232459112
*F,TIIE28 IRS,270128,510,7.792652252184
*F,TIIE28 IRS,270129,511,7.793073905897
*F,TIIE28 IRS,270130,512,7.793496297537
*F,TIIE28 IRS,270131,513,7.793922075932
*F,TIIE28 IRS,270201,514,7.794350015773
*F,TIIE28 IRS,270202,515,7.794779097038
*F,TIIE28 IRS,270203,516,7.795210031534
*F,TIIE28 IRS,270204,517,7.795642817834
*F,TIIE28 IRS,270205,518,7.796077454528
*F,TIIE28 IRS,270206,519,7.796512856189
*F,TIIE28 IRS,270207,520,7.796951583909
*F,TIIE28 IRS,270208,521,7.797392453162
*F,TIIE28 IRS,270209,522,7.797834477705
*F,TIIE28 IRS,270210,523,7.798278345864
*F,TIIE28 IRS,270211,524,7.798724056335
*F,TIIE28 IRS,270212,525,7.799171607832
*F,TIIE28 IRS,270213,526,7.799619951206
*F,TIIE28 IRS,270214,527,7.800071562160
*F,TIIE28 IRS,270215,528,7.800525295849
*F,TIIE28 IRS,270216,529,7.800980198907
*F,TIIE28 IRS,270217,530,7.801436936801
*F,TIIE28 IRS,270218,531,7.801895508342
*F,TIIE28 IRS,270219,532,7.802355912358
*F,TIIE28 IRS,270220,533,7.802817135022
*F,TIIE28 IRS,270221,534,7.803281568893
*F,TIIE28 IRS,270222,535,7.803748107753
*F,TIIE28 IRS,270223,536,7.804215830244
*F,TIIE28 IRS,270224,537,7.804685379575
*F,TIIE28 IRS,270225,538,7.805156754664
*F,TIIE28 IRS,270226,539,7.805629954444
*F,TIIE28 IRS,270227,540,7.806103999485
*F,TIIE28 IRS,270228,541,7.806581201367
*F,TIIE28 IRS,270301,542,7.807060491486
*F,TIIE28 IRS,270302,543,7.807540979658
*F,TIIE28 IRS,270303,544,7.808023287405
*F,TIIE28 IRS,270304,545,7.808507413748
*F,TIIE28 IRS,270305,546,7.808993357721
*F,TIIE28 IRS,270306,547,7.809480173399
*F,TIIE28 IRS,270307,548,7.809970093464
*F,TIIE28 IRS,270308,549,7.810462085953
*F,TIIE28 IRS,270309,550,7.810955291051
*F,TIIE28 IRS,270310,551,7.811450309150
*F,TIIE28 IRS,270311,552,7.811947139364
*F,TIIE28 IRS,270312,553,7.812445780823
*F,TIIE28 IRS,270313,554,7.812945320255
*F,TIIE28 IRS,270314,555,7.813447913443
*F,TIIE28 IRS,270315,556,7.813952564128
*F,TIIE28 IRS,270316,557,7.814458442094
*F,TIIE28 IRS,270317,558,7.814966127134
*F,TIIE28 IRS,270318,559,7.815475618452
